date,temperature,humidity,pressure,rainfall
2024-01-01,18.745401188473625,61.58307913402323,1003.2853159586199,1.7652803200550826
2024-01-02,24.50714306409916,78.83571691471742,1016.2914944046277,2.2048620907017535
2024-01-03,22.31993941811405,77.16051925868192,1013.303944413924,1.8643826214425452
2024-01-04,20.986584841970366,55.873734043678894,1010.4613084953824,7.795844735667533
2024-01-05,16.560186404424364,52.080839026254964,1007.17660968247,3.501252591667301
2024-01-06,16.559945203362027,53.0233400413228,1017.5440108162621,0.5784267656339637
2024-01-07,15.580836121681994,50.54665476954649,1007.8489021484527,9.691026301408113
2024-01-08,23.66176145774935,52.83328882267785,1016.3319887894315,8.837858849634257
2024-01-09,21.011150117432088,70.4902032024907,1008.7826981714044,9.27752283195213
2024-01-10,22.080725777960453,52.135659453806866,1007.5388885884981,9.949078226464353
2024-01-11,15.205844942958024,59.56926890881284,1009.2535957133921,1.738952492194873
2024-01-12,24.699098521619945,75.34625932908364,1006.0275574832829,3.9624201890265875
2024-01-13,23.324426408004218,50.698158072074776,1014.952187603525,7.582384757040913
2024-01-14,17.123391106782762,74.43405447766807,1010.0544078018496,6.960206180537922
2024-01-15,16.818249672071005,58.455643243202,1004.6442539029364,1.5389590633985506
2024-01-16,16.83404509853434,53.54494482864969,1017.9914914654913,8.158331249906178
2024-01-17,18.042422429595376,70.90211496092452,1007.6778244274642,2.2444057183666066
2024-01-18,20.24756431632238,68.86828540339653,1010.8710572222798,2.2381761482262306
2024-01-19,19.319450186421157,76.3241604058116,1018.1294422192909,5.3697442289341355
2024-01-20,17.91229140198042,72.05213131411656,1012.4847599182798,5.929399348417031
2024-01-21,21.118528947223794,74.10442791154546,1002.3379608141673,5.8008620783781115
2024-01-22,16.39493860652042,58.4610371771392,1018.7966424722695,0.9148683739775487
2024-01-23,17.92144648535218,55.32318631339169,1012.5541610614283,8.774608626303804
2024-01-24,18.663618432936918,72.51844254922575,1006.6981122931418,2.6560004258870604
2024-01-25,19.560699842170358,74.20504217801792,1002.7854414532677,1.2951492128280417
2024-01-26,22.851759613930135,79.7151542600202,1015.880503785406,8.887480798689772
2024-01-27,16.996737821583597,62.37853030734279,1012.4014551185703,9.556514982297534
2024-01-28,20.142344384136116,61.160542573783495,1010.6692218395265,8.621276172654506
2024-01-29,20.924145688620424,73.29238882225991,1017.8778516610191,8.09516074724878
2024-01-30,15.464504127199977,60.22410620759054,1015.7719442244907,6.552419806390217
2024-01-31,21.075448519014383,77.92271976810694,1003.033497594655,5.5085737060913935
2024-02-01,16.705241236872915,75.75238255529035,1006.2344413559109,0.8698675991141014
2024-02-02,15.650515929852794,62.86982082125055,1004.9697827962893,4.084532130706987
2024-02-03,24.488855372533333,72.52613203374491,1014.8789258514536,3.72688517012314
2024-02-04,24.656320330745594,72.63628622254046,1000.6706486947156,2.5975378376032623
2024-02-05,23.083973481164612,53.09371606507798,1011.3977936974263,7.234201136885849
2024-02-06,18.046137691733705,77.076587200387,1015.2491737148138,4.9587573507877085
2024-02-07,15.97672114006384,65.15757117343571,1017.535312735235,0.8104621590764793
2024-02-08,21.842330265121568,74.79372398323224,1006.8416349743181,2.2018320194981134
2024-02-09,19.40152493739601,59.601488030918354,1016.4251460934403,6.832587636595959
2024-02-10,16.22038234844779,76.86569685488601,1002.2126347391041,0.7613085949030018
2024-02-11,19.951769101112703,61.676050362024895,1016.9290458346903,8.512069140487688
2024-02-12,15.343885211152184,50.32512954440895,1002.5497732466397,4.951465270139743
2024-02-13,24.093204020787823,77.16145929257792,1007.9457458112073,4.80586577326648
2024-02-14,17.58779981600017,52.73860030358401,1015.9459073155911,5.924077846595176
2024-02-15,21.62522284353982,59.579409127712445,1002.9983485469754,8.246809659251491
2024-02-16,18.11711076089411,78.50185901152415,1004.5850279046529,3.4780920790219305
2024-02-17,20.200680211778106,78.51821440812668,1014.4450513678613,6.780161525590636
2024-02-18,20.467102793432797,67.20313664369858,1014.4007307309215,5.657319639957911
2024-02-19,16.84854455525527,68.95511636509397,1012.822952657706,2.6702827016942132
2024-02-20,24.695846277645586,63.45336565934959,1013.878968889342,8.78629986355158
2024-02-21,22.751328233611147,58.79632315094194,1010.8544888669519,7.974260216069281
2024-02-22,24.39498941564189,59.85993636109748,1005.0359811781391,6.584518346584255
2024-02-23,23.948273504276486,70.17555368231115,1006.9139198700784,8.505817290942419
2024-02-24,20.97899978811085,72.5712358831304,1003.6319543360285,8.672942009598025
2024-02-25,24.218742350231167,73.74737131177545,1018.1690112266725,7.083629767150348
2024-02-26,15.884925020519194,73.68854428383662,1011.6678358953224,8.37013328363672
2024-02-27,16.959828624191452,52.73618309146071,1008.0170283352728,6.974714616692836
2024-02-28,15.45227288910538,64.83260914107744,1009.2401160728826,6.801407717603004
2024-02-29,18.253303307632642,51.72676280049933,1018.9456667922364,6.186113782151843
2024-03-01,18.88677289689482,66.48586646971206,1003.0670280623216,7.527166395576412
2024-03-02,17.71349031773896,63.245915041201314,1011.7245966403359,1.586051052930737
2024-03-03,23.287375091519294,76.63112548274898,1010.1177735776894,8.808707591989284
2024-03-04,18.567533266935893,60.527450376562356,1012.229084708693,8.71843527745232
2024-03-05,17.80934509687381,53.512010492828175,1000.3622036764168,0.29247283034559146
2024-03-06,20.426960831582484,54.28975046158507,1017.442478178883,8.258167505647627
2024-03-07,16.409242249747628,72.84531895152416,1018.6423656496722,1.288698674734452
2024-03-08,23.021969807540398,68.54654189948783,1011.3026636717842,3.351188542591419
2024-03-09,15.745506436797708,53.03368028368371,1013.9330164775379,7.435082562916078
2024-03-10,24.86886936600517,52.52320418344992,1018.4499876235459,1.607598960483082
2024-03-11,22.722447692966576,71.0290739437736,1014.144772686268,8.179670241190621
2024-03-12,16.987156815341724,52.182890190925804,1003.0507808582852,8.32134177957742
2024-03-13,15.055221171236024,74.65580177871068,1011.5257672033363,5.074677337608362
2024-03-14,23.15461428454834,71.18726681469488,1012.1343009276571,0.0638587171683358
2024-03-15,22.06857343847617,52.44046341925699,1008.4826134260477,2.870381331749128
2024-03-16,22.290071680409874,52.545131422555755,1014.7288847124945,6.169269183757422
2024-03-17,22.71270346685946,79.59918735503527,1018.6873402953803,9.811861780274235
2024-03-18,15.740446517340903,61.22812387268361,1018.5113702581356,6.3181352701666835
2024-03-19,18.584657285442727,61.11926441200673,1009.0167874280827,2.5980358106415977
2024-03-20,16.158690595251297,74.38398701772508,1002.2647609168151,6.340057030996114
2024-03-21,23.631034258755935,78.41745732151577,1019.6968239792467,5.3998537971585545
2024-03-22,21.23298126827558,79.58003191468613,1016.7779617289186,7.798453951511436
2024-03-23,18.308980248526492,72.60134555776824,1002.4932536240653,1.069806388269584
2024-03-24,15.635583502860236,61.287787565927474,1018.4168376523475,7.61027902502028
2024-03-25,18.109823217156624,52.50502150096006,1017.3979272412425,5.412665786761103
2024-03-26,18.25183322026747,73.3144074778231,1010.3767611425214,9.629920038589946
2024-03-27,22.29606178338064,66.75212749207415,1011.8255087148985,3.418721660386861
2024-03-28,21.375574713552133,62.72666027740929,1007.9800540774027,6.326218931339481
2024-03-29,23.872127425763267,77.19063155284208,1001.0952327764406,9.320281055100175
2024-03-30,19.72214925161949,53.33592446918454,1006.7039448329181,1.0250972799067926
2024-03-31,16.195942459383016,64.77875312872578,1016.0570689719602,9.372284872364512
2024-04-01,22.13244787222995,50.34060934302257,1000.0926404600921,6.878857223008134
2024-04-02,22.607850486168974,64.05981925982378,1006.6699834338228,0.678370591051719
2024-04-03,20.61277197569496,51.68909827045512,1007.9633738718188,3.0096356694681625
2024-04-04,22.70967179954561,53.564537488042156,1010.7479120587584,7.081720886452816
2024-04-05,19.93795596364391,53.525787403313146,1018.3971123282552,0.673506014687717
2024-04-06,20.22732829381994,69.4763090634819,1006.9269198873192,5.8217046017627325
2024-04-07,19.275410183585496,72.3813463779627,1006.9390640379246,3.4588305695295674
2024-04-08,15.254191267440952,67.5010629529148,1014.750024962195,6.209155177674771
2024-04-09,16.078914269933044,78.86517645423626,1009.0443588177961,0.4574203381251285
2024-04-10,15.314291856867342,61.24611738571112,1004.4920964587997,8.715368061523762
2024-04-11,21.364104112637804,58.57136258845582,1009.0487903226539,9.734889691773969
2024-04-12,18.143559810763268,76.0579738456838,1002.817140407596,9.688778552856915
2024-04-13,20.08570691164703,56.70787515558358,1003.5277397301245,7.496518317429247
2024-04-14,24.07566473926093,78.89667618321835,1009.9673554547896,1.3008624013063197
2024-04-15,17.49292229148875,50.36463424069449,1008.378508990091,7.582631959290226
2024-04-16,19.103829230356297,79.09636480122917,1018.296918021362,0.2458691645880151
2024-04-17,22.555511385430485,51.294797358517286,1007.2478779823326,0.22123551528997254
2024-04-18,17.287981654916223,76.73429341094213,1011.6117670055609,3.2361021914954122
2024-04-19,15.76979909828793,65.831033272589,1012.6452857583906,4.886431904046658
2024-04-20,17.89751452913768,79.78894388357901,1000.2618891317667,7.704074178077932
2024-04-21,16.612212872540045,52.213896942061965,1013.2707474403342,6.832953766065052
2024-04-22,24.29697652342573,66.61562853203962,1003.5607193373951,4.459027063767484
2024-04-23,23.08120379564417,79.07907606857297,1019.2214063493891,2.736266662816659
2024-04-24,21.334037565104236,65.69293532510446,1002.9732545550622,9.971245001577111
2024-04-25,23.714605901877178,68.88195914405787,1008.2924824745405,4.261813022359729
2024-04-26,23.036720768991145,70.87246066953851,1001.7069933615729,4.513870243296755
2024-04-27,16.86570058886036,63.636231943033195,1019.9374850369189,1.6362382119166918
2024-04-28,23.92558998489978,68.8267424025219,1010.0439002066248,7.948095487499294
2024-04-29,20.393422419156508,67.529429357693,1011.9077003464009,6.936822257814886
2024-04-30,23.074401551640626,77.03474031472967,1001.3415295477686,2.207696127887604
2024-05-01,23.96091299923493,51.363391410243736,1014.9992094079836,0.823810456158427
2024-05-02,18.18003474971864,58.42889568776691,1004.1981118619117,6.804993020747131
2024-05-03,16.100519245276768,78.51234452229676,1017.9610857888142,6.545112142811353
2024-05-04,17.279351625419416,76.70791351672749,1004.1027928096402,2.7325952699820935
2024-05-05,19.271077886262564,63.669702583571386,1003.8137544132734,9.508635622504103
2024-05-06,23.18014765922493,68.6039779340461,1000.7309933569619,1.5105789178090023
2024-05-07,23.607305832563434,58.32143548943398,1009.4413389022,4.323348010426019
2024-05-08,15.069521305311907,55.64363479171284,1011.2968226652523,9.436159201675988
2024-05-09,20.107473025775658,63.91095214819946,1001.314172788567,4.197273169261223
2024-05-10,19.17411003148779,60.60056684078158,1015.5105523339003,6.385259476640855
2024-05-11,17.221078104707303,67.50968335552616,1009.0657766949605,3.9759439796279428
2024-05-12,16.19865367333683,52.332039108949544,1010.4878053865516,2.7421520234867005
2024-05-13,18.37615171403628,79.231844229985,1008.8152549387646,9.839776479598282
2024-05-14,24.429097039125192,79.58632233438809,1008.0152612175066,4.09334006315043
2024-05-15,18.232029320207552,70.94485142059236,1011.1928066261644,8.940992036791345
2024-05-16,20.18790621743366,66.08289099032362,1003.1048049186143,2.299546058910862
2024-05-17,22.030189588951778,59.28582848858983,1003.6385626099054,2.131047040250833
2024-05-18,18.63629602379294,74.41385059120846,1017.2357124202704,0.3113408288451136
2024-05-19,24.717820827209607,70.54193517661638,1018.9223092426727,6.5166682537588505
2024-05-20,24.62447294942111,54.87850818034674,1007.466186325595,3.6852634372376114
2024-05-21,17.517822958253642,77.32781553481527,1005.4148934628711,8.64358249839637
2024-05-22,19.972485058923855,74.67611728769506,1012.8799908647803,4.732099066915572
2024-05-23,18.008783098167697,78.49399739875773,1008.174683421962,9.681934279147217
2024-05-24,17.848404943774675,71.7715852516508,1000.5077271132069,1.8552551570312115
2024-05-25,15.368869473545328,68.4024558780737,1003.1230519473238,8.686231679556109
2024-05-26,21.09564333979897,62.547291088718566,1014.319444576948,7.765968527917417
2024-05-27,20.026790232288615,77.9818545006204,1013.178478838203,7.70921844644052
2024-05-28,15.514787512499893,75.98191668501225,1000.5419198500697,8.447832281168877
2024-05-29,17.786464642366113,51.356560103185686,1004.439443238659,7.610239909429989
2024-05-30,24.082658859666537,50.79100923491756,1004.6214959317614,6.262203216314154
2024-05-31,17.395618906669725,61.293901006341486,1013.4378548719745,1.3124487768238757
2024-06-01,16.44894872091223,74.31659992345499,1000.3942107550873,0.32526179491251916
2024-06-02,19.894527602775632,79.61828387944834,1002.0821716396915,9.208478478156868
2024-06-03,24.856504541106005,54.512506733105845,1015.9983217074638,6.166503145207381
2024-06-04,17.420552715115004,67.82392146056405,1003.5708932410867,7.965372909761763
2024-06-05,21.721355474058786,61.426725698930646,1013.0549221570375,4.815223515125501
2024-06-06,22.616196153287177,79.09743193443809,1004.7636556209345,1.1730818896239448
2024-06-07,17.376375439923997,75.26356769407126,1001.9888278551869,1.2518579220255044
2024-06-08,22.282163486118595,75.14986114133413,1004.8634438199891,6.855652872289713
2024-06-09,18.677831327192532,64.06079479384911,1014.4453386371132,4.303058948994627
2024-06-10,21.323058305935795,62.44458507012995,1017.1139293621258,2.005247267003367
2024-06-11,21.335297107608948,58.20221215792119,1016.6043972913399,4.915945467414369
2024-06-12,20.357746840747584,51.691264899527816,1007.9436705923691,0.6420893707513409
2024-06-13,15.902897700544083,75.9416712876516,1013.361702731413,5.819714019143988
2024-06-14,23.35302495589238,74.38703027390233,1004.0996859083165,2.6899340443509767
2024-06-15,18.20780064971736,79.99153019858392,1005.8629546052202,7.975591006371881
2024-06-16,16.86518510399854,79.89910511221716,1017.9267163704224,3.1036195892357377
2024-06-17,15.40775141554764,66.66295116807882,1000.2600384702147,4.552201490818012
2024-06-18,20.90892943188242,73.06962245541531,1001.7101706170894,0.11620539908100636
2024-06-19,21.775643618422826,78.34297189647285,1004.1577251029205,0.7244688779455888
2024-06-20,15.165878289278561,75.48942172032234,1000.5306440774764,3.924935564066848
2024-06-21,20.12093058299281,57.42044305229593,1003.628708701796,4.799388347171235
2024-06-22,17.26495775197938,63.516324059302804,1011.6608312193938,6.000205481193037
2024-06-23,21.451727904094497,53.87478245454485,1008.4284910118499,2.9166257870930323
2024-06-24,16.743664290049914,78.62153081776167,1017.8534342215395,6.949818861265426
2024-06-25,21.90937738102466,68.1852390335264,1016.3488712347688,8.601223971892045
2024-06-26,18.867353463005372,56.85928416510388,1006.8363470339575,7.7985098889334985
2024-06-27,24.367299887367345,70.1510205321757,1005.1884686686259,0.39618825348357145
2024-06-28,16.375209441459933,68.54384721373688,1007.5938481633453,4.805069472578289
2024-06-29,18.410663510502584,60.74488154098522,1011.8058988502961,1.0493017841817487
2024-06-30,16.13473521240589,53.40672776598887,1005.3612728164575,2.4204501586252745
